N	2gram	Tiupa_Anal	TeoriaLi
6602	принципом данного	1	1
6603	не отделен	1	1
6604	избегнуть их	1	1
6605	ответственности а	1	1
6606	дискурса претерпевшего	1	1
6607	эстетической природе	2	1
6608	от соседства	1	1
6609	вдохновения но	1	1
6610	я самоценно	1	1
6611	означает стать	1	1
6612	окказиональные впрочем	1	1
6613	семейного уклада	1	1
6614	отвергает извращает	1	1
6615	имеющихся в	1	1
6616	форм дискурсии	1	1
6617	эдип в	1	1
6618	до смерти	1	1
6619	семиотическими средствами	1	1
6620	свободы доказать	1	1
6621	жизнесложении принципиально	1	1
6622	существования обретения	1	1
6623	князю киевскому	1	1
6624	может показаться	1	1
6625	имеются по	1	1
6626	особенно глоссализации	1	1
6627	пустым звуком	1	1
6628	нег европейских	1	1
6629	страдание определяется	1	1
6630	бывает случайной	1	1
6631	стихов пушкина	1	1
6632	же стихотворения	1	1
6633	ревизора имитирующей	1	1
6634	каждая строфа	1	1
6635	оно живет	1	1
6636	событийной границы	2	1
6637	и от	3	1
6638	драматический путь	1	1
6639	жертвенное забвение	1	1
6640	с бытием	1	1
6641	строфы два	1	1
6642	иерархично оно	1	1
6643	медитация в	1	1
6644	соборной карнавальности	1	1
6645	и есть	1	1
6646	по этому	1	1
6647	последнего трагического	1	1
6648	наличии определенных	1	1
6649	бы можно	1	1
6650	все пребывает	1	1
6651	гл xxix	1	1
6652	стыда за	1	1
6653	н анаграмму	1	1
6654	с которым	1	1
6655	художественного смысла	3	1
6656	повторы в	1	1
6657	рода хоровое	1	1
6658	стиховедов мы	1	1
6659	по замечанию	1	1
6660	строфе с	1	1
6661	умилению идиллико-элегической	1	1
6662	ряде произведений	1	1
6663	героини расчлененность	1	1
6664	ценностей имя	1	1
6665	в совершенном	1	1
6666	ритмической кульминацией	1	1
6667	соседних слов	1	1
6668	теми же	1	1
6669	литературе явилась	1	1
6670	большого сверхличного	1	1
6671	солидарности с	1	1
6672	видам пафоса	1	1
6673	обретшего свою	1	1
6674	звучит один	1	1
6675	тленья то	1	1
6676	бесцельного странничества	1	1
6677	иную ролевую	1	1
6678	оживает становится	1	1
6679	же в	5	1
6680	идейно-эмоциональной оценки	1	1
6681	стихах другая	1	1
6682	все перечисленные	1	1
6683	принадлежит двум	1	1
6684	творческого вдохновения	1	1
6685	герою-объекту но	1	1
6686	медитативный образ	1	1
6687	этой причине	1	1
6688	говорить сжимается	1	1
6689	как высшей	1	1
6690	осенней элегии	1	1
6691	частности с	1	1
6692	извлечения адресатом	1	1
6693	некоторого основания	1	1
6694	к полноте	1	1
6695	хомы брута	1	1
6696	к самоопределению	1	1
6697	комедийности как	1	1
6698	из его	1	1
6699	созерцание сатирического	1	1
6700	таковы герои	1	1
6701	сказания это	2	1
6702	и читателя	2	1
6703	ттт утяжеленный	1	1
6704	абстрактность его	1	1
6705	в уме	1	1
6706	событий здесь	1	1
6707	иронии вдохновение	1	1
6708	пушкиным в	1	1
6709	начало которому	1	1
6710	но я	1	1
6711	диалог персонажей	1	1
6712	очерченном с	1	1
6713	системе кадров	1	1
6714	концентрированным образом	1	1
6715	я малого	1	1
6716	чаще всего	1	1
6717	с пустотой	1	1
6718	данного во	1	1
6719	вольный фамильярный	1	1
6720	идет не	1	1
6721	обстоятельствами но	1	1
6722	грустно стало	1	1
6723	не дорожит	1	1
6724	карнавал переживаемый	1	1
6725	на то	1	1
6726	в готовом	2	1
6727	вы как	1	1
6728	эмоционально-волевым тоном	2	1
6729	больше пальцы	1	1
6730	степени зависим	1	1
6731	счастливых неповторившихся	1	1
6732	грудцына черт	1	1
6733	отрыв внутреннего	1	1
6734	всею личностью	1	1
